,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,price,date,latitude,longitude,address1,address2,address3,city,zip_code,country,state,coordinates,location
368,pVbP8HCips0erxKaKEh18w,de-v-delft,De V,https://s3-media1.fl.yelpcdn.com/bphoto/OIDMTtjZcpkpEBEDWkSHFQ/o.jpg,False,https://www.yelp.com/biz/de-v-delft?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,4,French,4.5,[],31152140916.0,+31 15 214 0916,7249.065737486274,0.0,2021-08-13,52.0132103,4.3561001,Voorstraat 9,,,Delft,2611 JJ,NL,ZH,,
369,yAnHjZGxRmsFapvTti61fg,elsenburgerbos-rijswijk,Elsenburgerbos,https://s3-media2.fl.yelpcdn.com/bphoto/XiL40bJx94WKwqrbVhAlQg/o.jpg,False,https://www.yelp.com/biz/elsenburgerbos-rijswijk?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Dog Parks,4.5,[],,,4688.450243711856,0.0,2021-08-13,52.0317192,4.3310299,Lange Kleiweg 86,,,Rijswijk,2288 GR,NL,ZH,,
370,CAMghsmvt08sbpcvOEahmQ,het-plein-den-haag,Het Plein,https://s3-media1.fl.yelpcdn.com/bphoto/JXaIN9acS8IGE8qTebG6bg/o.jpg,False,https://www.yelp.com/biz/het-plein-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Local Flavor,3.5,[],,,975.9964091334248,0.0,2021-08-13,52.07972,4.3152989,Het Plein,,,Den Haag,,NL,ZH,,
371,34fFYkEcybasgF-NJ4stqQ,bites-n-booze-den-haag,Bites 'n Booze,https://s3-media4.fl.yelpcdn.com/bphoto/l72gORJ0tqHJVrSV7pxmUw/o.jpg,False,https://www.yelp.com/biz/bites-n-booze-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,French,3.5,[],31707521637.0,+31 70 752 1637,978.8120680604897,0.0,2021-08-13,52.0799484,4.3042302,Prinsestraat 99,,,Den Haag,2513 CC,NL,ZH,,
372,XGDC3q_3hseHeIXPn9vVjQ,eet-en-proeflokaal-de-kurk-delft,Eet & Proeflokaal De Kurk,https://s3-media4.fl.yelpcdn.com/bphoto/IF4UFR0wXc_xKvGRFFwAYQ/o.jpg,False,https://www.yelp.com/biz/eet-en-proeflokaal-de-kurk-delft?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,4,Diners,4.5,[],31152141474.0,+31 15 214 1474,7594.482717613931,3.0,2021-08-13,52.0107142,4.3592803,Kromstraat 20,,,Delft,2611 ER,NL,ZH,,
373,hYf1G-bNrJSGveTIiN2muQ,museum-prinsenhof-delft,Museum Prinsenhof,https://s3-media1.fl.yelpcdn.com/bphoto/66UG9oJSCmj03gpYNQdj9Q/o.jpg,False,https://www.yelp.com/biz/museum-prinsenhof-delft?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Museums,5.0,[],31152602358.0,+31 15 260 2358,7312.422957588808,0.0,2021-08-13,52.0121384,4.35462,Sint Agathaplein 1,,,Delft,2611 HR,NL,ZH,,
374,dqZqWvdJnC1IChqvbmyrnQ,het-postkantoor-delft-delft,Het Postkantoor Delft,https://s3-media3.fl.yelpcdn.com/bphoto/QDWFMgpRp6PS9HnWl0OiyQ/o.jpg,False,https://www.yelp.com/biz/het-postkantoor-delft-delft?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,6,Breakfast & Brunch,3.5,[],31157503243.0,+31 15 750 3243,7379.909805582285,3.0,2021-08-13,52.0123,4.3572,Hippolytusbuurt 14,,,Delft,2611 HN,NL,ZH,,
375,cjIo_3iVSjuCmritgF9mTw,uw-voordeelbakker-the-hague,Uw Voordeel Bakker,https://s3-media2.fl.yelpcdn.com/bphoto/UlosOY0uIMdzGwLKolDvrA/o.jpg,False,https://www.yelp.com/biz/uw-voordeelbakker-the-hague?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Bakeries,4.0,[],31703893621.0,+31 70 389 3621,685.9566417504697,0.0,2021-08-13,52.07265,4.31933,Stationsweg 81,,,The Hague,2515 BK,NL,ZH,,
376,G4NPSiwN77HBi2eY7VjiTQ,le-cirque-den-haag,Le Cirque,https://s3-media4.fl.yelpcdn.com/bphoto/B26MZO4GdSQcmzEm9se3cw/o.jpg,False,https://www.yelp.com/biz/le-cirque-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Brasseries,4.5,[],31704167550.0,+31 70 416 7550,4743.552875276546,0.0,2021-08-13,52.1111549,4.2828649,Circusplein 50,,,Den Haag,2586 CZ,NL,ZH,,
377,VLIDsavdub0mxBL0TOWo8Q,senayan-den-haag,Senayan,https://s3-media2.fl.yelpcdn.com/bphoto/EXcKbQ6HWxiX9GAs4R_8Bw/o.jpg,False,https://www.yelp.com/biz/senayan-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Indonesian,4.5,[],31703832639.0,+31 70 383 2639,4838.174748587407,0.0,2021-08-13,52.0987099,4.36485,Isabellaland 806,,,Den Haag,2591 SP,NL,ZH,,
378,8Axc8Nd3SBLbGpAebbN4gg,doppio-espresso-den-haag,Doppio Espresso,https://s3-media1.fl.yelpcdn.com/bphoto/fG7LM68MF3MwZMxUQTo0uA/o.jpg,False,https://www.yelp.com/biz/doppio-espresso-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Coffee & Tea,4.0,[],31704449592.0,+31 70 444 9592,3256.752394801797,0.0,2021-08-13,52.0920614,4.2750811,Frederik Hendriklaan 137,,,Den Haag,2582 BZ,NL,ZH,,
379,IAvHtRIy8u8L7zCB-g8_gA,eetkamer-de-laan-voorburg,Eetkamer de Laan,https://s3-media3.fl.yelpcdn.com/bphoto/8bp95ZVR6gHV7aIr7EyUbw/o.jpg,False,https://www.yelp.com/biz/eetkamer-de-laan-voorburg?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Bakeries,5.0,[],31703475152.0,+31 70 347 5152,2770.203003220311,0.0,2021-08-13,52.074622,4.349645,Laan van Nieuw Oosteinde 296,,,Voorburg,2274 GG,NL,ZH,,
380,CPpnXWYBU2a_1GPoyiM2sw,zeezicht-den-haag,Zeezicht,https://s3-media1.fl.yelpcdn.com/bphoto/Md-XepcJGcz5W9ZunMvc1g/o.jpg,False,https://www.yelp.com/biz/zeezicht-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Barbeque,4.5,[],31703553466.0,+31 70 355 3466,5220.36968114504,2.0,2021-08-13,52.1159913263268,4.2839074993018,Strandweg 49,,,Den Haag,2586 JL,NL,ZH,,
381,voS9nyYrBoEUtRj4BYGobQ,fratelli-delft,Fratelli,https://s3-media2.fl.yelpcdn.com/bphoto/-NN4GswRNYuzHaexw-8tlQ/o.jpg,False,https://www.yelp.com/biz/fratelli-delft?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,6,Italian,3.5,[],31152143007.0,+31 15 214 3007,7607.363437609691,2.0,2021-08-13,52.0115575270817,4.36231510581424,Beestenmarkt 14,,,Delft,2611 GB,NL,ZH,,
382,gWZqerQMAE5NjqWshypHNQ,de-prins-taveerne-den-haag,De Prins Taveerne,,False,https://www.yelp.com/biz/de-prins-taveerne-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Pubs,3.5,[],31703505210.0,+31 70 350 5210,1369.5611940569586,0.0,2021-08-13,52.08366,4.3044399,Noordeinde 165,,,Den Haag,2514 GM,NL,ZH,,
383,8sqpassXaCjqL87R_ODm8w,boonoonoonoos-den-haag,Boonoonoonoos,https://s3-media3.fl.yelpcdn.com/bphoto/luZFdt-Ggpim4x9ylbnvDQ/o.jpg,False,https://www.yelp.com/biz/boonoonoonoos-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Latin American,4.5,[],31703524848.0,+31 70 352 4848,4802.996545710348,0.0,2021-08-13,52.107634,4.270304,Strandweg 15,,,Den Haag,2586 ZZ,NL,ZH,,
384,GDA5pw-Nt72_S5MlGsFhPQ,japanse-tuin-wassenaar,Japanse Tuin,https://s3-media4.fl.yelpcdn.com/bphoto/9c_BM4IN-DmLi7Fdb7pXqw/o.jpg,False,https://www.yelp.com/biz/japanse-tuin-wassenaar?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Parks,4.0,[],,,3472.737896732752,0.0,2021-08-13,52.0986099,4.3308301,Clingendael 7,,,Wassenaar,2244 VH,NL,ZH,,
385,HKAm76Ih8cDDdWjcLfctyg,matties-delft,Matties,https://s3-media2.fl.yelpcdn.com/bphoto/svtrayDJrD2WVyluLBSkEw/o.jpg,False,https://www.yelp.com/biz/matties-delft?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Restaurants,5.0,[],31152159837.0,+31 15 215 9837,7552.376427174949,0.0,2021-08-13,52.01049,4.3571,Oude Delft 92,,,Delft,2611 CE,NL,ZH,,
386,Ty702e6UtmrCz3nq6J5X0g,thai-kitchen-den-haag-2,Thai Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/qo-aVfHdBasDQGesg7MfVQ/o.jpg,False,https://www.yelp.com/biz/thai-kitchen-den-haag-2?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Thai,4.0,[],31704449845.0,+31 70 444 9845,890.6930868289546,2.0,2021-08-13,52.07908,4.30453,Korte Molenstraat 15,,,Den Haag,2513 BM,NL,ZH,,
387,cP-XTjeGH8ISTXn9PAaERQ,strandpaviljoen-zuid-den-haag,Strandpaviljoen Zuid,https://s3-media3.fl.yelpcdn.com/bphoto/iszjWCOEJFjOSHrjaSBsgQ/o.jpg,False,https://www.yelp.com/biz/strandpaviljoen-zuid-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,3,Beach Bars,3.5,[],31616926783.0,+31 6 16926783,4653.25545029873,0.0,2021-08-13,52.092508,4.250277,Zuiderstrand 3,Strandslag 11,,Den Haag,2583 VB,NL,ZH,,
388,1ysJYnq1PpwkyQqegsMnoQ,caroni-den-haag,Caroni,,False,https://www.yelp.com/biz/caroni-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Italian,3.5,[],31703460370.0,+31 70 346 0370,1522.4311761778445,2.0,2021-08-13,52.0850863,4.3132565,Hooikade 14,,,Den Haag,2514 BH,NL,ZH,,
389,6GR5biTKnvrSbO30n-vJKg,restaurant-indonesisch-tjendrawasih-rijswijk-zh,Restaurant Indonesisch Tjendrawasih,https://s3-media2.fl.yelpcdn.com/bphoto/coVvSQ2GmUX4QDrijgJMDg/o.jpg,False,https://www.yelp.com/biz/restaurant-indonesisch-tjendrawasih-rijswijk-zh?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,4,Indonesian,4.0,[],31703467548.0,+31 70 346 7548,3744.670566470648,2.0,2021-08-13,52.0383813,4.317012,Weth Hillenaarplantsoen 89  91,,,Rijswijk ZH,2284 VS,NL,ZH,,
390,iSZiTrfgADKpx7DIC-3Vjw,moksi-den-haag-2,Moksi,,False,https://www.yelp.com/biz/moksi-den-haag-2?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Chinese,4.0,[],31703607517.0,+31 70 360 7517,148.86026114261497,0.0,2021-08-13,52.0729,4.31052,Boekhorststraat 119,,,Den Haag,2512 CN,NL,ZH,,
391,65bjZOHDKbuZ_43BHQo69w,philippe-galerne-patisserie-den-haag,Philippe Galerne Patisserie,https://s3-media1.fl.yelpcdn.com/bphoto/dzr4dFzMZ8kd6Nx2vO7tVg/o.jpg,False,https://www.yelp.com/biz/philippe-galerne-patisserie-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Bakeries,5.0,[],31703388662.0,+31 70 338 8662,2877.2175830466067,0.0,2021-08-13,52.08824,4.27698,Aert van der Goesstraat 24,,,Den Haag,2582 AK,NL,ZH,,
392,X7_MEVxQe-9brUym5NCFsQ,van-9-tot-zeven-delft-2,Van 9 Tot Zeven,https://s3-media4.fl.yelpcdn.com/bphoto/MRULt5TuIbt8UBl3wVoliQ/o.jpg,False,https://www.yelp.com/biz/van-9-tot-zeven-delft-2?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,3,Breakfast & Brunch,4.5,[],31158701105.0,+31 15 870 1105,7492.138840043398,2.0,2021-08-13,52.011559925342,4.35868419706821,Markt 28,,,Delft,2611 GV,NL,ZH,,
393,2RSSfoh6Yvbk_7nNbaajeQ,restaurant-niven-rijswijk,Restaurant Niven,https://s3-media2.fl.yelpcdn.com/bphoto/1UCvDbC5CLPMiMxe4cV-hg/o.jpg,False,https://www.yelp.com/biz/restaurant-niven-rijswijk?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Modern European,4.5,[],31703077970.0,+31 70 307 7970,4580.122494425854,4.0,2021-08-13,52.0371299,4.3457314,Delftweg 58a,,,Rijswijk,2289 AL,NL,ZH,,
394,jrRHoXuw6aXC77mtje_pwA,otelli-delft,Otelli,https://s3-media4.fl.yelpcdn.com/bphoto/XuCVMrBm3vgvZKNaSWhguQ/o.jpg,False,https://www.yelp.com/biz/otelli-delft?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,3,Ice Cream & Frozen Yogurt,4.5,[],31152157422.0,+31 15 215 7422,7527.598294964333,2.0,2021-08-13,52.0113602,4.35922,Markt 49,,,Delft,2611 GR,NL,ZH,,
395,YsteeBFijlwX0Q7vc0nR8Q,vlaamsch-broodhuysch-den-haag,Vlaamsch Broodhuysch,,False,https://www.yelp.com/biz/vlaamsch-broodhuysch-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Bakeries,4.0,[],,,3325.4850379833247,0.0,2021-08-13,52.0939644374021,4.27683956675387,Van Weede van Dijkveldstraat 65,,,Den Haag,2582 KS,NL,ZH,,
396,eEH-ID6WBZr1Wbvqq-NY2g,artusi-delft,Artusi,https://s3-media1.fl.yelpcdn.com/bphoto/cdXZ_vZ9QwdBFJwxLVVqLA/o.jpg,False,https://www.yelp.com/biz/artusi-delft?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,4,Italian,4.0,[],31152120354.0,+31 15 212 0354,7238.065866225509,0.0,2021-08-13,52.01345,4.35635,Voorstraat 20a,,,Delft,2611 JR,NL,ZH,,
397,PXZLofa_wsTTTdGI6j991g,barista-cafe-den-haag,Barista Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/dZm28m6SspcLPA84zfxggQ/o.jpg,False,https://www.yelp.com/biz/barista-cafe-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Coffee & Tea,3.5,[],,,1830.3078572222944,2.0,2021-08-13,52.088213,4.3097654,Frederikstraat 66,,,Den Haag,2514 LL,NL,ZH,,
398,1LWKntKTMnQbucURGGwpWA,vlaamse-friethuis-polleke-den-haag,Vlaamse Friethuis Polleke,https://s3-media1.fl.yelpcdn.com/bphoto/7oKmavxdBl-FbWRDz_NKgQ/o.jpg,False,https://www.yelp.com/biz/vlaamse-friethuis-polleke-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Fast Food,4.0,[],31617751629.0,+31 6 17751629,661.718726613693,0.0,2021-08-13,52.0776711,4.3099499,Kettingstraat 2a,,,Den Haag,2511 AN,NL,ZH,,
399,7Mt-1ODzSu4c2xctG6Vz8w,oostpoort-te-delft-delft,Oostpoort te Delft,https://s3-media4.fl.yelpcdn.com/bphoto/E3axPv7rbLIBdkd_6YGWaA/o.jpg,False,https://www.yelp.com/biz/oostpoort-te-delft-delft?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,3,Landmarks & Historical Buildings,4.5,[],,,7882.506895276827,0.0,2021-08-13,52.0108547764383,4.36844274401665,Oosteinde 25,,,Delft,2611 VA,NL,ZH,,
400,eBheaG4d-Zsr7-UgUT0Mlw,zinn-voorburg,Zinn,https://s3-media2.fl.yelpcdn.com/bphoto/4LiNQ4d_fRonc9CaTnHUMg/o.jpg,False,https://www.yelp.com/biz/zinn-voorburg?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Ice Cream & Frozen Yogurt,4.5,[],31634488559.0,+31 6 34488559,3431.2833776121224,1.0,2021-08-13,52.075341,4.359247,Koninginjulianalaan 267b,,,Voorburg,2273 JJ,NL,ZH,,
401,crZomX_hoplivB5jDiQ7yA,de-maatschappij-scheveningen-2,De Maatschappij,https://s3-media1.fl.yelpcdn.com/bphoto/0kyeP_JFcrcmFCRGORlXeg/o.jpg,False,https://www.yelp.com/biz/de-maatschappij-scheveningen-2?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,3,Bars,4.0,[],31703502683.0,+31 70 350 2683,4541.239851741344,0.0,2021-08-13,52.1061575561265,4.27363090049539,Keizerstraat 67,,,Scheveningen,2584 BC,NL,ZH,,
402,QCC-SKc8oaNQM3m76odpyA,shoarma-osman-den-haag,Shoarma Osman,,False,https://www.yelp.com/biz/shoarma-osman-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Restaurants,4.0,[],31703600345.0,+31 70 360 0345,343.0747090079122,0.0,2021-08-13,52.0747927,4.3087801,Boekhorststraat 9,,,Den Haag,2512,NL,ZH,,
403,rDpdkRH28eSOqabT4BvrHg,de-mesdag-collectie-den-haag,De Mesdag Collectie,https://s3-media2.fl.yelpcdn.com/bphoto/_R8RB1CdvkUyxBX6xpovxA/o.jpg,False,https://www.yelp.com/biz/de-mesdag-collectie-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Museums,3.5,[],31703621434.0,+31 70 362 1434,1750.7607361823768,0.0,2021-08-13,52.08654,4.30031,Laan van Meerdervoort 2F,,,Den Haag,2517 AJ,NL,ZH,,
404,gAh5A_dKYDs4tV11LEb_Rw,ming-dynasty-den-haag,Ming Dynasty,https://s3-media3.fl.yelpcdn.com/bphoto/7jODoMz9y9ZeAjs61wiuDA/o.jpg,False,https://www.yelp.com/biz/ming-dynasty-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Dim Sum,4.0,[],31703562969.0,+31 70 356 2969,775.2800595509447,0.0,2021-08-13,52.0767295,4.3171334,Spui 170,,,Den Haag,2511 BW,NL,ZH,,
405,p8muz6ZjgQuQPjIN7V9FFg,c-j-van-kempen-en-zn-den-haag-2,C.J. van Kempen en Zn,https://s3-media3.fl.yelpcdn.com/bphoto/B5VkVQjGn1uOWFAtuhsb5A/o.jpg,False,https://www.yelp.com/biz/c-j-van-kempen-en-zn-den-haag-2?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Bakeries,5.0,[],31703501625.0,+31 70 350 1625,3206.4184402568285,0.0,2021-08-13,52.09157,4.27512,Frederik Hendriklaan 196,,,Den Haag,2582 BK,NL,ZH,,
406,3jr7f_xASdm5OFpzmoHZWw,bagels-and-beans-den-haag-2,Bagels & Beans,https://s3-media4.fl.yelpcdn.com/bphoto/ddiJosfF3ok4gtBJRxVW9g/o.jpg,False,https://www.yelp.com/biz/bagels-and-beans-den-haag-2?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,2,Coffee & Tea,4.0,[],31703020389.0,+31 70 302 0389,2812.8488544168067,2.0,2021-08-13,52.0792885,4.2701101,Thomsonlaan 53,,,Den Haag,2565 HX,NL,ZH,,
407,1Dln9vASypTtgZY2DLUtOQ,collectiv-den-haag,Collectiv.,https://s3-media1.fl.yelpcdn.com/bphoto/znVsD14vC72DVJrHUUulsA/o.jpg,False,https://www.yelp.com/biz/collectiv-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Coffee & Tea,4.0,[],,,740.8249358976318,2.0,2021-08-13,52.07818,4.30721,Prinsestraat 5,,,Den Haag,2513 CA,NL,ZH,,
408,nTfeTEIocsFQYiu0rnw3Iw,bakkerij-victor-driessen-den-haag,Bakkerij Victor Driessen,https://s3-media4.fl.yelpcdn.com/bphoto/TwXlRSNzNPmvI2rpFitLyQ/o.jpg,False,https://www.yelp.com/biz/bakkerij-victor-driessen-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Bakeries,5.0,[],31703306661.0,+31 70 330 6661,3422.0698943479,2.0,2021-08-13,52.0766789112956,4.25996817648411,Goudsbloemlaan 110,,,Den Haag,2565 CV,NL,ZH,,
409,VzFw-xvNbT_YBx--XO4IHA,the-rough-kitchen-den-haag,The Rough Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/cqQSX7A_cE0CyBfHd6eDqQ/o.jpg,False,https://www.yelp.com/biz/the-rough-kitchen-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,3,Barbeque,4.0,[],,,5500.040316124494,1.0,2021-08-13,52.1163724,4.285451,Strandweg 154,,,Den Haag,2586 JK,NL,ZH,,
410,pH3TWBP6AcH7YAV7JpTvQA,shizo-den-haag,Shizo,https://s3-media1.fl.yelpcdn.com/bphoto/1lgZRfJoiZWejNygkk3K0w/o.jpg,False,https://www.yelp.com/biz/shizo-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Sushi Bars,4.0,[],,,695.3552188554002,0.0,2021-08-13,52.0772004532713,4.3143167719245,Grote Marktstraat 50,,,Den Haag,2511 BJ,NL,ZH,,
411,3mQF_huuN694O2RdN7XIaA,yoghurt-barn-den-haag,Yoghurt Barn,https://s3-media3.fl.yelpcdn.com/bphoto/4UWOabNHXPmjDkauZBW9tQ/o.jpg,False,https://www.yelp.com/biz/yoghurt-barn-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,1,Coffee & Tea,4.0,[],31708910300.0,+31 70 891 0300,874.7442030954562,1.0,2021-08-13,52.0795929567193,4.30978585034609,Plaats 25,,,Den Haag,2513 AD,NL,ZH,,
412,mFqu0XcsuulSFs8HZdbbfQ,bombay-palace-den-haag,Bombay Palace,https://s3-media2.fl.yelpcdn.com/bphoto/siglOPjVxW1bt3i0swaayQ/o.jpg,False,https://www.yelp.com/biz/bombay-palace-den-haag?adjust_creative=L5zlsfdYmuVOUUJOF5p5Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=L5zlsfdYmuVOUUJOF5p5Ng,4,Indian,3.5,[],31703544382.0,+31 70 354 4382,4919.039524637663,0.0,2021-08-13,52.11374,4.2865399,Gevers Deynootstraat 16,,,Den Haag,2586 HT,NL,ZH,,
